Sessione;Elezione;Nome_Elezione;Sezione;Municipio;CollCam;CollSen;CollPro;Lista;Voti
05/06/2016;1;Elezioni Comunali - Sindaco;1212;9;;;;Gianluca Corrado;63
05/06/2016;1;Elezioni Comunali - Sindaco;1213;9;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1214;9;;;;Gianluca Corrado;70
05/06/2016;1;Elezioni Comunali - Sindaco;1215;9;;;;Gianluca Corrado;67
05/06/2016;1;Elezioni Comunali - Sindaco;1216;9;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1218;9;;;;Gianluca Corrado;61
05/06/2016;1;Elezioni Comunali - Sindaco;1219;9;;;;Gianluca Corrado;68
05/06/2016;1;Elezioni Comunali - Sindaco;1220;9;;;;Gianluca Corrado;67
05/06/2016;1;Elezioni Comunali - Sindaco;1221;9;;;;Gianluca Corrado;80
05/06/2016;1;Elezioni Comunali - Sindaco;1222;9;;;;Gianluca Corrado;69
05/06/2016;1;Elezioni Comunali - Sindaco;1227;2;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1229;2;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1230;2;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1232;2;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1233;2;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1236;2;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1237;9;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1241;2;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1242;2;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1244;2;;;;Gianluca Corrado;51
05/06/2016;1;Elezioni Comunali - Sindaco;1245;2;;;;Gianluca Corrado;56
05/06/2016;1;Elezioni Comunali - Sindaco;1246;2;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1247;2;;;;Gianluca Corrado;63
05/06/2016;1;Elezioni Comunali - Sindaco;1249;9;;;;Gianluca Corrado;59
05/06/2016;1;Elezioni Comunali - Sindaco;1251;9;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1254;9;;;;Gianluca Corrado;105
05/06/2016;1;Elezioni Comunali - Sindaco;1255;9;;;;Gianluca Corrado;97
05/06/2016;1;Elezioni Comunali - Sindaco;1256;9;;;;Gianluca Corrado;58
05/06/2016;1;Elezioni Comunali - Sindaco;1257;9;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1258;9;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1259;9;;;;Gianluca Corrado;51
05/06/2016;1;Elezioni Comunali - Sindaco;1260;9;;;;Gianluca Corrado;92
05/06/2016;1;Elezioni Comunali - Sindaco;1261;9;;;;Gianluca Corrado;81
05/06/2016;1;Elezioni Comunali - Sindaco;1263;9;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1264;9;;;;Gianluca Corrado;62
05/06/2016;1;Elezioni Comunali - Sindaco;1265;9;;;;Gianluca Corrado;95
05/06/2016;1;Elezioni Comunali - Sindaco;1267;9;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1268;9;;;;Gianluca Corrado;68
05/06/2016;1;Elezioni Comunali - Sindaco;1270;9;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1271;9;;;;Gianluca Corrado;90
05/06/2016;1;Elezioni Comunali - Sindaco;1273;6;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1274;1;;;;Gianluca Corrado;27
05/06/2016;1;Elezioni Comunali - Sindaco;1275;2;;;;Gianluca Corrado;68
05/06/2016;1;Elezioni Comunali - Sindaco;1276;3;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1280;4;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1283;4;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1285;4;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1286;4;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1287;5;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1291;7;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1292;6;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1294;8;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1296;2;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1297;9;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1304;6;;;;Gianluca Corrado;27
05/06/2016;1;Elezioni Comunali - Sindaco;1307;8;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1309;8;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1312;8;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1314;2;;;;Gianluca Corrado;68
05/06/2016;1;Elezioni Comunali - Sindaco;1315;2;;;;Gianluca Corrado;68
05/06/2016;1;Elezioni Comunali - Sindaco;1316;3;;;;Gianluca Corrado;57
05/06/2016;1;Elezioni Comunali - Sindaco;1317;5;;;;Gianluca Corrado;59
05/06/2016;1;Elezioni Comunali - Sindaco;1318;3;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1319;4;;;;Gianluca Corrado;35
05/06/2016;1;Elezioni Comunali - Sindaco;1320;4;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1321;4;;;;Gianluca Corrado;53
05/06/2016;1;Elezioni Comunali - Sindaco;1323;4;;;;Gianluca Corrado;58
05/06/2016;1;Elezioni Comunali - Sindaco;1324;5;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1326;6;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1328;6;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1329;7;;;;Gianluca Corrado;21
05/06/2016;1;Elezioni Comunali - Sindaco;1331;7;;;;Gianluca Corrado;42
05/06/2016;1;Elezioni Comunali - Sindaco;1332;7;;;;Gianluca Corrado;31
05/06/2016;1;Elezioni Comunali - Sindaco;1333;6;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1334;8;;;;Gianluca Corrado;31
05/06/2016;1;Elezioni Comunali - Sindaco;1338;8;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1339;8;;;;Gianluca Corrado;53
05/06/2016;1;Elezioni Comunali - Sindaco;1340;8;;;;Gianluca Corrado;61
05/06/2016;1;Elezioni Comunali - Sindaco;1341;9;;;;Gianluca Corrado;76
05/06/2016;1;Elezioni Comunali - Sindaco;1342;9;;;;Gianluca Corrado;42
05/06/2016;1;Elezioni Comunali - Sindaco;1343;2;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1345;9;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1346;9;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1348;3;;;;Gianluca Corrado;74
05/06/2016;1;Elezioni Comunali - Sindaco;1349;4;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1350;2;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1351;9;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1352;1;;;;Gianluca Corrado;19
05/06/2016;1;Elezioni Comunali - Sindaco;1354;8;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1357;6;;;;Gianluca Corrado;24
05/06/2016;1;Elezioni Comunali - Sindaco;1358;6;;;;Gianluca Corrado;26
05/06/2016;1;Elezioni Comunali - Sindaco;1359;7;;;;Gianluca Corrado;21
05/06/2016;1;Elezioni Comunali - Sindaco;1361;8;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1362;8;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1366;3;;;;Gianluca Corrado;26
05/06/2016;1;Elezioni Comunali - Sindaco;1368;3;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1369;2;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1371;2;;;;Gianluca Corrado;77
05/06/2016;1;Elezioni Comunali - Sindaco;1373;2;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1374;3;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1375;3;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1377;4;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1382;5;;;;Gianluca Corrado;28
05/06/2016;1;Elezioni Comunali - Sindaco;1383;6;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1384;6;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1387;7;;;;Gianluca Corrado;59
05/06/2016;1;Elezioni Comunali - Sindaco;1388;7;;;;Gianluca Corrado;33
05/06/2016;1;Elezioni Comunali - Sindaco;1391;9;;;;Gianluca Corrado;56
05/06/2016;1;Elezioni Comunali - Sindaco;1392;5;;;;Gianluca Corrado;35
05/06/2016;1;Elezioni Comunali - Sindaco;1394;8;;;;Gianluca Corrado;34
05/06/2016;1;Elezioni Comunali - Sindaco;1396;2;;;;Gianluca Corrado;18
05/06/2016;1;Elezioni Comunali - Sindaco;1398;9;;;;Gianluca Corrado;35
05/06/2016;1;Elezioni Comunali - Sindaco;1399;9;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1400;6;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1401;6;;;;Gianluca Corrado;57
05/06/2016;1;Elezioni Comunali - Sindaco;1403;3;;;;Gianluca Corrado;33
05/06/2016;1;Elezioni Comunali - Sindaco;1404;7;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1406;6;;;;Gianluca Corrado;72
05/06/2016;1;Elezioni Comunali - Sindaco;1407;5;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1410;6;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1411;6;;;;Gianluca Corrado;32
05/06/2016;1;Elezioni Comunali - Sindaco;1412;6;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1413;7;;;;Gianluca Corrado;28
05/06/2016;1;Elezioni Comunali - Sindaco;1415;5;;;;Gianluca Corrado;85
05/06/2016;1;Elezioni Comunali - Sindaco;1417;8;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1419;6;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1420;4;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1421;1;;;;Gianluca Corrado;10
05/06/2016;1;Elezioni Comunali - Sindaco;1423;5;;;;Gianluca Corrado;20
05/06/2016;1;Elezioni Comunali - Sindaco;1424;6;;;;Gianluca Corrado;34
05/06/2016;1;Elezioni Comunali - Sindaco;1425;6;;;;Gianluca Corrado;69
05/06/2016;1;Elezioni Comunali - Sindaco;1426;7;;;;Gianluca Corrado;21
05/06/2016;1;Elezioni Comunali - Sindaco;1428;8;;;;Gianluca Corrado;26
05/06/2016;1;Elezioni Comunali - Sindaco;1430;2;;;;Gianluca Corrado;84
05/06/2016;1;Elezioni Comunali - Sindaco;1432;2;;;;Gianluca Corrado;38
05/06/2016;1;Elezioni Comunali - Sindaco;1439;5;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1441;6;;;;Gianluca Corrado;29
05/06/2016;1;Elezioni Comunali - Sindaco;1442;7;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1443;6;;;;Gianluca Corrado;31
05/06/2016;1;Elezioni Comunali - Sindaco;1446;7;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1447;7;;;;Gianluca Corrado;59
05/06/2016;1;Elezioni Comunali - Sindaco;1448;7;;;;Gianluca Corrado;42
05/06/2016;1;Elezioni Comunali - Sindaco;1449;8;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1450;8;;;;Gianluca Corrado;63
05/06/2016;1;Elezioni Comunali - Sindaco;1451;8;;;;Gianluca Corrado;67
05/06/2016;1;Elezioni Comunali - Sindaco;1452;8;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1453;8;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1454;8;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1455;9;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1457;9;;;;Gianluca Corrado;58
05/06/2016;1;Elezioni Comunali - Sindaco;1458;9;;;;Gianluca Corrado;58
05/06/2016;1;Elezioni Comunali - Sindaco;1459;9;;;;Gianluca Corrado;77
05/06/2016;1;Elezioni Comunali - Sindaco;1460;9;;;;Gianluca Corrado;101
05/06/2016;1;Elezioni Comunali - Sindaco;1461;2;;;;Gianluca Corrado;38
05/06/2016;1;Elezioni Comunali - Sindaco;1463;9;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1464;9;;;;Gianluca Corrado;101
05/06/2016;1;Elezioni Comunali - Sindaco;1465;9;;;;Gianluca Corrado;29
05/06/2016;1;Elezioni Comunali - Sindaco;1466;4;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1468;4;;;;Gianluca Corrado;35
05/06/2016;1;Elezioni Comunali - Sindaco;1470;6;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1471;9;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1474;9;;;;Gianluca Corrado;85
05/06/2016;1;Elezioni Comunali - Sindaco;1476;8;;;;Gianluca Corrado;20
05/06/2016;1;Elezioni Comunali - Sindaco;1478;2;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1479;2;;;;Gianluca Corrado;59
05/06/2016;1;Elezioni Comunali - Sindaco;1480;6;;;;Gianluca Corrado;58
05/06/2016;1;Elezioni Comunali - Sindaco;1483;9;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1484;3;;;;Gianluca Corrado;28
05/06/2016;1;Elezioni Comunali - Sindaco;1486;3;;;;Gianluca Corrado;61
05/06/2016;1;Elezioni Comunali - Sindaco;1488;7;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1489;6;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1491;7;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1492;7;;;;Gianluca Corrado;64
05/06/2016;1;Elezioni Comunali - Sindaco;1494;9;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1495;9;;;;Gianluca Corrado;33
05/06/2016;1;Elezioni Comunali - Sindaco;1496;9;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1499;4;;;;Gianluca Corrado;35
05/06/2016;1;Elezioni Comunali - Sindaco;1500;6;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1501;6;;;;Gianluca Corrado;31
05/06/2016;1;Elezioni Comunali - Sindaco;1503;3;;;;Gianluca Corrado;28
05/06/2016;1;Elezioni Comunali - Sindaco;1504;4;;;;Gianluca Corrado;80
05/06/2016;1;Elezioni Comunali - Sindaco;1505;4;;;;Gianluca Corrado;45
05/06/2016;1;Elezioni Comunali - Sindaco;1506;9;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1507;8;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1508;1;;;;Gianluca Corrado;25
05/06/2016;1;Elezioni Comunali - Sindaco;1512;7;;;;Gianluca Corrado;72
05/06/2016;1;Elezioni Comunali - Sindaco;1514;9;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1515;9;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1516;5;;;;Gianluca Corrado;56
05/06/2016;1;Elezioni Comunali - Sindaco;1517;5;;;;Gianluca Corrado;71
05/06/2016;1;Elezioni Comunali - Sindaco;1520;7;;;;Gianluca Corrado;42
05/06/2016;1;Elezioni Comunali - Sindaco;1521;9;;;;Gianluca Corrado;19
05/06/2016;1;Elezioni Comunali - Sindaco;1523;7;;;;Gianluca Corrado;71
05/06/2016;1;Elezioni Comunali - Sindaco;1525;9;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1526;7;;;;Gianluca Corrado;36
05/06/2016;1;Elezioni Comunali - Sindaco;1528;9;;;;Gianluca Corrado;63
05/06/2016;1;Elezioni Comunali - Sindaco;1529;4;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1530;3;;;;Gianluca Corrado;55
05/06/2016;1;Elezioni Comunali - Sindaco;1531;6;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1532;6;;;;Gianluca Corrado;2
05/06/2016;1;Elezioni Comunali - Sindaco;1534;9;;;;Gianluca Corrado;3
05/06/2016;1;Elezioni Comunali - Sindaco;1535;9;;;;Gianluca Corrado;1
05/06/2016;1;Elezioni Comunali - Sindaco;1536;9;;;;Gianluca Corrado;2
05/06/2016;1;Elezioni Comunali - Sindaco;1538;3;;;;Gianluca Corrado;0
05/06/2016;1;Elezioni Comunali - Sindaco;1539;3;;;;Gianluca Corrado;1
05/06/2016;1;Elezioni Comunali - Sindaco;1540;1;;;;Gianluca Corrado;1
05/06/2016;1;Elezioni Comunali - Sindaco;1541;1;;;;Gianluca Corrado;5
05/06/2016;1;Elezioni Comunali - Sindaco;1544;1;;;;Gianluca Corrado;4
05/06/2016;1;Elezioni Comunali - Sindaco;1547;6;;;;Gianluca Corrado;0
05/06/2016;1;Elezioni Comunali - Sindaco;1550;8;;;;Gianluca Corrado;1
05/06/2016;1;Elezioni Comunali - Sindaco;1552;6;;;;Gianluca Corrado;55
05/06/2016;1;Elezioni Comunali - Sindaco;1553;6;;;;Gianluca Corrado;23
05/06/2016;1;Elezioni Comunali - Sindaco;1554;7;;;;Gianluca Corrado;34
05/06/2016;1;Elezioni Comunali - Sindaco;1556;7;;;;Gianluca Corrado;32
05/06/2016;1;Elezioni Comunali - Sindaco;1558;8;;;;Gianluca Corrado;25
05/06/2016;1;Elezioni Comunali - Sindaco;1559;8;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1565;3;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1566;2;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1568;2;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1571;3;;;;Gianluca Corrado;57
05/06/2016;1;Elezioni Comunali - Sindaco;1572;2;;;;Gianluca Corrado;71
05/06/2016;1;Elezioni Comunali - Sindaco;1573;3;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1574;3;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1579;4;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1583;5;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1586;6;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1587;6;;;;Gianluca Corrado;76
05/06/2016;1;Elezioni Comunali - Sindaco;1588;6;;;;Gianluca Corrado;65
05/06/2016;1;Elezioni Comunali - Sindaco;1590;6;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1592;7;;;;Gianluca Corrado;51
05/06/2016;1;Elezioni Comunali - Sindaco;1593;7;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1594;7;;;;Gianluca Corrado;108
05/06/2016;1;Elezioni Comunali - Sindaco;1595;8;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1596;8;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1597;9;;;;Gianluca Corrado;21
05/06/2016;1;Elezioni Comunali - Sindaco;1599;9;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1601;9;;;;Gianluca Corrado;61
05/06/2016;1;Elezioni Comunali - Sindaco;1605;2;;;;Gianluca Corrado;38
05/06/2016;1;Elezioni Comunali - Sindaco;1606;2;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1608;2;;;;Gianluca Corrado;32
05/06/2016;1;Elezioni Comunali - Sindaco;1609;9;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1610;3;;;;Gianluca Corrado;54
05/06/2016;1;Elezioni Comunali - Sindaco;1613;1;;;;Gianluca Corrado;25
05/06/2016;1;Elezioni Comunali - Sindaco;1615;5;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1616;4;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1617;4;;;;Gianluca Corrado;59
05/06/2016;1;Elezioni Comunali - Sindaco;1620;6;;;;Gianluca Corrado;62
05/06/2016;1;Elezioni Comunali - Sindaco;1621;7;;;;Gianluca Corrado;64
05/06/2016;1;Elezioni Comunali - Sindaco;1622;9;;;;Gianluca Corrado;56
05/06/2016;1;Elezioni Comunali - Sindaco;1625;1;;;;Gianluca Corrado;24
05/06/2016;1;Elezioni Comunali - Sindaco;1630;6;;;;Gianluca Corrado;57
05/06/2016;1;Elezioni Comunali - Sindaco;1634;7;;;;Gianluca Corrado;16
05/06/2016;1;Elezioni Comunali - Sindaco;1635;7;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1637;8;;;;Gianluca Corrado;27
05/06/2016;1;Elezioni Comunali - Sindaco;1638;6;;;;Gianluca Corrado;81
05/06/2016;1;Elezioni Comunali - Sindaco;1641;8;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1643;8;;;;Gianluca Corrado;47
05/06/2016;1;Elezioni Comunali - Sindaco;1644;8;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1645;8;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1647;8;;;;Gianluca Corrado;33
05/06/2016;1;Elezioni Comunali - Sindaco;1649;5;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1657;3;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1658;2;;;;Gianluca Corrado;71
05/06/2016;1;Elezioni Comunali - Sindaco;1659;2;;;;Gianluca Corrado;51
05/06/2016;1;Elezioni Comunali - Sindaco;1660;2;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1662;3;;;;Gianluca Corrado;44
05/06/2016;1;Elezioni Comunali - Sindaco;1663;3;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1667;3;;;;Gianluca Corrado;29
05/06/2016;1;Elezioni Comunali - Sindaco;1668;4;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1669;4;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1670;9;;;;Gianluca Corrado;82
05/06/2016;1;Elezioni Comunali - Sindaco;1676;5;;;;Gianluca Corrado;51
05/06/2016;1;Elezioni Comunali - Sindaco;1677;6;;;;Gianluca Corrado;58
05/06/2016;1;Elezioni Comunali - Sindaco;1679;9;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1680;9;;;;Gianluca Corrado;55
05/06/2016;1;Elezioni Comunali - Sindaco;1682;9;;;;Gianluca Corrado;52
05/06/2016;1;Elezioni Comunali - Sindaco;1683;9;;;;Gianluca Corrado;77
05/06/2016;1;Elezioni Comunali - Sindaco;1685;8;;;;Gianluca Corrado;56
05/06/2016;1;Elezioni Comunali - Sindaco;1688;7;;;;Gianluca Corrado;35
05/06/2016;1;Elezioni Comunali - Sindaco;1691;7;;;;Gianluca Corrado;24
05/06/2016;1;Elezioni Comunali - Sindaco;1693;5;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1695;7;;;;Gianluca Corrado;34
05/06/2016;1;Elezioni Comunali - Sindaco;1696;7;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1699;6;;;;Gianluca Corrado;41
05/06/2016;1;Elezioni Comunali - Sindaco;1701;6;;;;Gianluca Corrado;33
05/06/2016;1;Elezioni Comunali - Sindaco;1705;6;;;;Gianluca Corrado;65
05/06/2016;1;Elezioni Comunali - Sindaco;1706;6;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1708;8;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1709;2;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1710;9;;;;Gianluca Corrado;71
05/06/2016;1;Elezioni Comunali - Sindaco;1711;6;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1712;4;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1717;8;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1718;8;;;;Gianluca Corrado;42
05/06/2016;1;Elezioni Comunali - Sindaco;1719;8;;;;Gianluca Corrado;50
05/06/2016;1;Elezioni Comunali - Sindaco;1720;8;;;;Gianluca Corrado;37
05/06/2016;1;Elezioni Comunali - Sindaco;1721;8;;;;Gianluca Corrado;24
05/06/2016;1;Elezioni Comunali - Sindaco;1722;6;;;;Gianluca Corrado;43
05/06/2016;1;Elezioni Comunali - Sindaco;1724;4;;;;Gianluca Corrado;40
05/06/2016;1;Elezioni Comunali - Sindaco;1725;4;;;;Gianluca Corrado;51
05/06/2016;1;Elezioni Comunali - Sindaco;1727;5;;;;Gianluca Corrado;31
05/06/2016;1;Elezioni Comunali - Sindaco;1732;7;;;;Gianluca Corrado;46
05/06/2016;1;Elezioni Comunali - Sindaco;1733;7;;;;Gianluca Corrado;60
05/06/2016;1;Elezioni Comunali - Sindaco;1735;9;;;;Gianluca Corrado;65
05/06/2016;1;Elezioni Comunali - Sindaco;1739;2;;;;Gianluca Corrado;39
05/06/2016;1;Elezioni Comunali - Sindaco;1743;8;;;;Gianluca Corrado;48
05/06/2016;1;Elezioni Comunali - Sindaco;1744;8;;;;Gianluca Corrado;49
05/06/2016;1;Elezioni Comunali - Sindaco;1745;7;;;;Gianluca Corrado;21
05/06/2016;1;Elezioni Comunali - Sindaco;1747;8;;;;Gianluca Corrado;26
